txn.chargeStationCity,txn.chargePointId,date,day_of_the_week,Total_amount_charged,txn.deliveredkWh
Chennai,op18481,2022-04-11,Monday,46.354600000000005,15.907
Mysore,uy26932,2022-04-11,Monday,42.0332,11.429
Mysore,yt26932,2022-04-11,Monday,46.936800000000005,19.204
Bangalore,ga23521,2022-04-12,Tuesday,32.882,8.396
Bangalore,qw23521,2022-04-12,Tuesday,27.1912,12.349
Chennai,mq18481,2022-04-12,Tuesday,9.487400000000001,2.668
Chennai,op18481,2022-04-12,Tuesday,35.3584,12.433
Mysore,uy26932,2022-04-12,Tuesday,20.869,9.91
Mysore,yt26932,2022-04-12,Tuesday,11.061800000000002,5.1690000000000005
Bangalore,ga23521,2022-04-13,Wednesday,47.1746,13.961
Bangalore,qw23521,2022-04-13,Wednesday,17.4824,4.202
Chennai,mq18481,2022-04-13,Wednesday,44.6572,11.329
Chennai,op18481,2022-04-13,Wednesday,38.4908,15.452
Mysore,uy26932,2022-04-13,Wednesday,26.7812,13.203
Mysore,yt26932,2022-04-13,Wednesday,15.744000000000002,4.648
Bangalore,ga23521,2022-04-14,Thursday,14.2352,7.294
Bangalore,qw23521,2022-04-14,Thursday,13.243,8.125
Chennai,mq18481,2022-04-14,Thursday,10.184399999999998,3.5549999999999997
Chennai,op18481,2022-04-14,Thursday,5.5596,4.264
Mysore,uy26932,2022-04-14,Thursday,27.043599999999998,7.131
Mysore,yt26932,2022-04-14,Thursday,10.701,5.483
Bangalore,ga23521,2022-04-15,Friday,54.694,12.536
Bangalore,qw23521,2022-04-15,Friday,35.7028,13.169
Chennai,mq18481,2022-04-15,Friday,36.531,11.238
Chennai,op18481,2022-04-15,Friday,26.7402,12.197
Mysore,uy26932,2022-04-15,Friday,36.3014,15.529
Mysore,yt26932,2022-04-15,Friday,20.163800000000002,8.671
Bangalore,ga23521,2022-04-16,Saturday,22.468,7.041
Bangalore,qw23521,2022-04-16,Saturday,13.6694,4.464
Chennai,mq18481,2022-04-16,Saturday,15.5964,4.9190000000000005
Chennai,op18481,2022-04-16,Saturday,9.1922,3.8049999999999997
Mysore,uy26932,2022-04-16,Saturday,7.412800000000001,3.224
Mysore,yt26932,2022-04-16,Saturday,12.0458,7.1579999999999995
Bangalore,ga23521,2022-04-17,Sunday,26.4532,10.451
Bangalore,qw23521,2022-04-17,Sunday,27.0764,9.061
Chennai,mq18481,2022-04-17,Sunday,14.071200000000001,4.971
Chennai,op18481,2022-04-17,Sunday,29.3478,9.498
Mysore,uy26932,2022-04-17,Sunday,17.7776,6.029
Mysore,yt26932,2022-04-17,Sunday,18.2942,7.277
Bangalore,ga23521,2022-04-18,Monday,12.398399999999999,5.74
Bangalore,qw23521,2022-04-18,Monday,18.491,4.402
Chennai,mq18481,2022-04-18,Monday,15.5144,6.683
Chennai,op18481,2022-04-18,Monday,29.4626,7.273
Mysore,uy26932,2022-04-18,Monday,6.806000000000001,2.74
Mysore,yt26932,2022-04-18,Monday,13.6202,5.617
Bangalore,ga23521,2022-04-19,Tuesday,29.118199999999998,10.766
Bangalore,qw23521,2022-04-19,Tuesday,27.7898,10.616
Chennai,mq18481,2022-04-19,Tuesday,40.877,9.693
Chennai,op18481,2022-04-19,Tuesday,35.3584,10.953
Mysore,uy26932,2022-04-19,Tuesday,26.5762,8.741
Mysore,yt26932,2022-04-19,Tuesday,43.8126,12.756
Bangalore,ga23521,2022-04-20,Wednesday,36.695,11.235
Bangalore,qw23521,2022-04-20,Wednesday,18.6796,8.07
Chennai,mq18481,2022-04-20,Wednesday,27.297800000000002,9.942
Chennai,op18481,2022-04-20,Wednesday,13.858,7.697
Mysore,uy26932,2022-04-20,Wednesday,38.7614,15.974
Mysore,yt26932,2022-04-20,Wednesday,23.107599999999998,7.528
Bangalore,ga23521,2022-04-21,Thursday,10.536999999999999,2.9450000000000003
Bangalore,qw23521,2022-04-21,Thursday,9.1102,5.8740000000000006
Chennai,mq18481,2022-04-21,Thursday,19.639,7.714
Chennai,op18481,2022-04-21,Thursday,19.327399999999997,4.676
Mysore,uy26932,2022-04-21,Thursday,10.7994,4.177
Mysore,yt26932,2022-04-21,Thursday,27.3634,9.154
Bangalore,ga23521,2022-04-22,Friday,10.2418,4.035
Bangalore,qw23521,2022-04-22,Friday,18.351599999999998,5.152
Chennai,mq18481,2022-04-22,Friday,4.5264,1.593
Chennai,op18481,2022-04-22,Friday,25.830000000000002,9.671
Mysore,uy26932,2022-04-22,Friday,10.701,2.816
Mysore,yt26932,2022-04-22,Friday,5.1495999999999995,2.316
Bangalore,ga23521,2022-04-23,Saturday,39.064800000000005,9.315999999999999
Bangalore,qw23521,2022-04-23,Saturday,46.371,11.446
Chennai,mq18481,2022-04-23,Saturday,14.9322,6.298
Chennai,op18481,2022-04-23,Saturday,11.5046,4.361
Mysore,uy26932,2022-04-23,Saturday,16.5394,5.898
Mysore,yt26932,2022-04-23,Saturday,11.7834,6.945
Bangalore,ga23521,2022-04-24,Sunday,16.277,5.627000000000001
Bangalore,qw23521,2022-04-24,Sunday,7.3964,2.125
Chennai,mq18481,2022-04-24,Sunday,6.666600000000001,1.706
Chennai,op18481,2022-04-24,Sunday,4.0672,1.263
Mysore,uy26932,2022-04-24,Sunday,5.9778,1.605
Mysore,yt26932,2022-04-24,Sunday,9.356200000000001,3.093
Bangalore,ga23521,2022-04-25,Monday,17.137999999999998,5.009
Bangalore,qw23521,2022-04-25,Monday,2.87,2.6580000000000004
Chennai,mq18481,2022-04-25,Monday,25.215,7.836
Chennai,op18481,2022-04-25,Monday,41.1886,7.7219999999999995
Mysore,uy26932,2022-04-25,Monday,24.6164,8.844
Mysore,yt26932,2022-04-25,Monday,44.936,15.855
Bangalore,ga23521,2022-04-26,Tuesday,2.2304000000000004,1.422
Bangalore,qw23521,2022-04-26,Tuesday,6.125400000000001,2.252
Chennai,mq18481,2022-04-26,Tuesday,48.15860000000001,11.353
Chennai,op18481,2022-04-26,Tuesday,12.341,7.013
Mysore,uy26932,2022-04-26,Tuesday,16.195,3.973
Mysore,yt26932,2022-04-26,Tuesday,14.653400000000001,6.314
Bangalore,ga23521,2022-04-27,Wednesday,17.0478,8.063
Bangalore,qw23521,2022-04-27,Wednesday,39.507600000000004,13.376999999999999
Chennai,mq18481,2022-04-27,Wednesday,57.4328,20.071
Chennai,op18481,2022-04-27,Wednesday,23.042,7.2669999999999995
Mysore,uy26932,2022-04-27,Wednesday,27.084600000000002,11.909
Mysore,yt26932,2022-04-27,Wednesday,43.4682,12.485
Bangalore,ga23521,2022-04-28,Thursday,23.5914,9.984
Bangalore,qw23521,2022-04-28,Thursday,26.4122,7.938
Chennai,mq18481,2022-04-28,Thursday,39.6716,16.701999999999998
Chennai,op18481,2022-04-28,Thursday,33.2428,9.999
Mysore,uy26932,2022-04-28,Thursday,22.894400000000005,6.902
Mysore,yt26932,2022-04-28,Thursday,36.2358,11.415
Bangalore,ga23521,2022-04-29,Friday,36.7442,9.86
Bangalore,qw23521,2022-04-29,Friday,43.8618,19.356
Chennai,mq18481,2022-04-29,Friday,35.8504,10.089
Chennai,op18481,2022-04-29,Friday,14.448400000000001,4.428
Mysore,uy26932,2022-04-29,Friday,35.1534,13.182
Mysore,yt26932,2022-04-29,Friday,49.3148,12.897
Bangalore,ga23521,2022-04-30,Saturday,28.7574,8.735
Bangalore,qw23521,2022-04-30,Saturday,27.7242,10.471
Chennai,mq18481,2022-04-30,Saturday,24.7968,12.779
Chennai,op18481,2022-04-30,Saturday,48.9294,16.681
Mysore,uy26932,2022-04-30,Saturday,28.519599999999997,8.926
Mysore,yt26932,2022-04-30,Saturday,34.9976,14.631
