txn.chargePointId,date,day_of_the_week,Total_amount_charged,txn.deliveredWh
ga23521,2022-02-09,Wednesday,13.865,4560
mq18481,2022-02-09,Wednesday,43.4122,10197
op18481,2022-02-09,Wednesday,37.5122,11058
qw23521,2022-02-09,Wednesday,49.5954,11043
uy26932,2022-02-09,Wednesday,26.4556,6087
yt26932,2022-02-09,Wednesday,38.7512,9005
ga23521,2022-02-10,Thursday,5.9708,1872
mq18481,2022-02-10,Thursday,7.8351999999999995,1069
op18481,2022-02-10,Thursday,12.968200000000001,4765
qw23521,2022-02-10,Thursday,10.749799999999999,1687
uy26932,2022-02-10,Thursday,6.324800000000001,1174
yt26932,2022-02-10,Thursday,18.372600000000002,4208
ga23521,2022-02-11,Friday,45.005199999999995,6971
mq18481,2022-02-11,Friday,62.481,11962
op18481,2022-02-11,Friday,29.5708,7972
qw23521,2022-02-11,Friday,25.488,5713
uy26932,2022-02-11,Friday,59.9086,13506
yt26932,2022-02-11,Friday,23.836,4446
ga23521,2022-02-12,Saturday,35.341,7628
mq18481,2022-02-12,Saturday,24.732799999999997,5929
op18481,2022-02-12,Saturday,24.189999999999998,5119
qw23521,2022-02-12,Saturday,21.369799999999998,5234
uy26932,2022-02-12,Saturday,25.192999999999998,4166
yt26932,2022-02-12,Saturday,30.361400000000003,7198
ga23521,2022-02-13,Sunday,31.506,6177
mq18481,2022-02-13,Sunday,52.3212,11803
op18481,2022-02-13,Sunday,34.2436,9568
qw23521,2022-02-13,Sunday,27.5176,8707
uy26932,2022-02-13,Sunday,34.692,6037
yt26932,2022-02-13,Sunday,46.8932,10481
ga23521,2022-02-14,Monday,10.4076,3047
mq18481,2022-02-14,Monday,2.2774,1028
op18481,2022-02-14,Monday,3.4574000000000003,1389
qw23521,2022-02-14,Monday,17.8062,5199
uy26932,2022-02-14,Monday,8.2128,1077
yt26932,2022-02-14,Monday,13.3576,4479
ga23521,2022-02-15,Tuesday,44.69840000000001,9453
mq18481,2022-02-15,Tuesday,38.586,5572
op18481,2022-02-15,Tuesday,34.208200000000005,7348
qw23521,2022-02-15,Tuesday,32.6506,5453
uy26932,2022-02-15,Tuesday,26.455599999999997,4378
yt26932,2022-02-15,Tuesday,22.184,9514
ga23521,2022-02-16,Wednesday,59.861399999999996,11639
mq18481,2022-02-16,Wednesday,51.2238,11874
op18481,2022-02-16,Wednesday,19.7886,5633
qw23521,2022-02-16,Wednesday,45.8312,10147
uy26932,2022-02-16,Wednesday,42.2558,8187
yt26932,2022-02-16,Wednesday,45.5126,12524
ga23521,2022-02-17,Thursday,34.715599999999995,7227
mq18481,2022-02-17,Thursday,73.6556,23458
op18481,2022-02-17,Thursday,21.2046,5260
qw23521,2022-02-17,Thursday,65.0062,15622
uy26932,2022-02-17,Thursday,27.5766,7443
yt26932,2022-02-17,Thursday,75.4256,15529
ga23521,2022-02-18,Friday,44.6984,11700
mq18481,2022-02-18,Friday,36.875,10183
op18481,2022-02-18,Friday,61.64319999999999,17572
qw23521,2022-02-18,Friday,54.5868,12614
uy26932,2022-02-18,Friday,22.8684,8754
yt26932,2022-02-18,Friday,52.2268,11202
ga23521,2022-02-19,Saturday,51.0232,10597
mq18481,2022-02-19,Saturday,30.078200000000002,10728
op18481,2022-02-19,Saturday,61.9264,15328
qw23521,2022-02-19,Saturday,60.522200000000005,13707
uy26932,2022-02-19,Saturday,52.6516,12495
yt26932,2022-02-19,Saturday,43.8724,10542
ga23521,2022-02-20,Sunday,14.809,4839
mq18481,2022-02-20,Sunday,11.1628,4202
op18481,2022-02-20,Sunday,8.4724,1007
qw23521,2022-02-20,Sunday,17.6056,4994
uy26932,2022-02-20,Sunday,32.5916,5943
yt26932,2022-02-20,Sunday,31.564999999999998,5628
ga23521,2022-02-21,Monday,28.3908,6893
mq18481,2022-02-21,Monday,8.9208,3266
op18481,2022-02-21,Monday,41.4416,9854
qw23521,2022-02-21,Monday,14.927,5099
uy26932,2022-02-21,Monday,50.6456,9094
yt26932,2022-02-21,Monday,14.455000000000002,2635
ga23521,2022-02-22,Tuesday,25.7948,5673
mq18481,2022-02-22,Tuesday,29.1696,5621
op18481,2022-02-22,Tuesday,53.2652,11504
qw23521,2022-02-22,Tuesday,19.163200000000003,4273
uy26932,2022-02-22,Tuesday,39.3884,13806
yt26932,2022-02-22,Tuesday,38.6686,10125
ga23521,2022-02-23,Wednesday,82.8478,21816
mq18481,2022-02-23,Wednesday,60.8762,13855
op18481,2022-02-23,Wednesday,24.284399999999998,4976
qw23521,2022-02-23,Wednesday,27.081,6064
uy26932,2022-02-23,Wednesday,21.3698,6664
yt26932,2022-02-23,Wednesday,40.71,9403
ga23521,2022-02-24,Thursday,8.673,3297
mq18481,2022-02-24,Thursday,40.6038,7717
op18481,2022-02-24,Thursday,12.8266,2766
qw23521,2022-02-24,Thursday,1.8526,1472
uy26932,2022-02-24,Thursday,4.0828,2590
yt26932,2022-02-24,Thursday,26.2786,5860
ga23521,2022-02-25,Friday,43.601,8889
mq18481,2022-02-25,Friday,4.8026,1776
op18481,2022-02-25,Friday,22.6678,4273
qw23521,2022-02-25,Friday,12.4962,3336
uy26932,2022-02-25,Friday,44.839999999999996,10764
yt26932,2022-02-25,Friday,44.2736,9525
ga23521,2022-02-26,Saturday,29.677,6417
mq18481,2022-02-26,Saturday,71.154,13105
op18481,2022-02-26,Saturday,17.8416,6121
qw23521,2022-02-26,Saturday,9.4282,3098
uy26932,2022-02-26,Saturday,15.776599999999998,4281
yt26932,2022-02-26,Saturday,14.1128,3305
ga23521,2022-02-27,Sunday,38.94,8688
mq18481,2022-02-27,Sunday,57.1002,8566
op18481,2022-02-27,Sunday,30.420399999999997,6094
qw23521,2022-02-27,Sunday,23.3994,7664
uy26932,2022-02-27,Sunday,60.309799999999996,14982
yt26932,2022-02-27,Sunday,36.6626,6961
ga23521,2022-02-28,Monday,46.019999999999996,11675
mq18481,2022-02-28,Monday,92.1462,25192
op18481,2022-02-28,Monday,54.2446,10594
qw23521,2022-02-28,Monday,35.0224,7960
uy26932,2022-02-28,Monday,55.3656,10329
yt26932,2022-02-28,Monday,28.7566,9221
